film_code,cinema_code,total_sales,tickets_sold,tickets_out,show_time,occu_perc,ticket_price,ticket_use,capacity,date,month,quarter,day,year
1562,450,29400000,203,1,5,36.25,144827.58620689655,202,560.0,2018-06-09,9,3,6,2018
1570,165,160000,2,0,2,0.77,80000.0,2,259.7402597402597,2018-06-10,10,4,6,2018
1499,548,3450000,69,0,1,25.65,50000.0,69,269.0058479532164,2018-06-10,10,4,6,2018
1500,88,1020000,17,0,6,4.43,60000.0,17,383.7471783295711,2018-06-10,10,4,6,2018
1560,455,320000,4,0,3,0.38,80000.0,4,1052.6315789473686,2018-06-10,10,4,6,2018
1572,35,20350000,407,0,3,82.22,50000.0,407,495.013378739966,2018-06-10,10,4,6,2018
1576,486,100000,3,0,1,1.07,33333.333333333336,3,280.3738317757009,2018-06-10,10,4,6,2018
1576,454,120000,2,0,2,0.33,60000.0,2,606.060606060606,2018-06-10,10,4,6,2018
1576,144,160000,2,0,8,0.06,80000.0,2,3333.333333333333,2018-06-10,10,4,6,2018
1556,362,420000,6,0,2,1.88,70000.0,6,319.1489361702128,2018-06-10,10,4,6,2018
1576,533,240000,4,0,2,1.82,60000.0,4,219.78021978021977,2018-06-10,10,4,6,2018
1576,338,250000,5,0,2,1.02,50000.0,5,490.1960784313726,2018-06-10,10,4,6,2018
1576,162,360000,6,0,2,2.61,60000.0,6,229.8850574712644,2018-06-10,10,4,6,2018
1556,198,420000,6,0,3,1.16,70000.0,6,517.2413793103449,2018-06-10,10,4,6,2018
1576,471,680000,11,0,1,3.14,61818.181818181816,11,350.3184713375796,2018-06-10,10,4,6,2018
1570,492,420000,7,0,1,3.37,60000.0,7,207.71513353115725,2018-06-10,10,4,6,2018
1556,473,500000,15,0,1,5.68,33333.333333333336,15,264.0845070422536,2018-06-10,10,4,6,2018
1576,537,350000,7,0,1,3.0,50000.0,7,233.3333333333333,2018-06-10,10,4,6,2018
1556,502,300000,6,0,1,2.56,50000.0,6,234.375,2018-06-10,10,4,6,2018
1556,194,100000,2,0,1,0.76,50000.0,2,263.15789473684214,2018-06-10,10,4,6,2018
1553,62,3600000,90,0,8,7.03,40000.0,90,1280.2275960170696,2018-06-10,10,4,6,2018
1553,141,3000000,20,0,4,3.77,150000.0,20,530.5039787798408,2018-06-10,10,4,6,2018
1553,556,2940000,25,0,3,6.17,117600.0,25,405.1863857374392,2018-06-10,10,4,6,2018
1553,277,2800000,28,0,3,2.56,100000.0,28,1093.75,2018-06-10,10,4,6,2018
1556,531,420000,7,0,2,4.27,60000.0,7,163.93442622950823,2018-06-10,10,4,6,2018
1556,221,400000,5,0,1,1.0,80000.0,5,500.0,2018-06-10,10,4,6,2018
1556,516,400000,5,0,1,4.27,80000.0,5,117.09601873536302,2018-06-10,10,4,6,2018
1556,359,360000,6,0,1,2.86,60000.0,6,209.7902097902098,2018-06-10,10,4,6,2018
1556,223,350000,5,0,4,0.57,70000.0,5,877.1929824561404,2018-06-10,10,4,6,2018
1556,540,300000,5,0,1,2.91,60000.0,5,171.8213058419244,2018-06-10,10,4,6,2018
1556,519,250000,5,0,1,1.98,50000.0,5,252.5252525252525,2018-06-10,10,4,6,2018
1556,461,250000,5,0,3,2.08,50000.0,5,240.3846153846154,2018-06-10,10,4,6,2018
1556,172,200000,2,0,5,0.44,100000.0,2,454.54545454545456,2018-06-10,10,4,6,2018
1556,312,160000,2,0,1,3.13,80000.0,2,63.89776357827476,2018-06-10,10,4,6,2018
1556,542,120000,2,0,4,0.28,60000.0,2,714.2857142857142,2018-06-10,10,4,6,2018
1570,163,480000,4,0,3,3.33,120000.0,4,120.12012012012012,2018-06-10,10,4,6,2018
1553,50,2700000,45,0,3,8.43,60000.0,45,533.8078291814946,2018-06-10,10,4,6,2018
1556,162,840000,28,0,1,24.35,30000.0,28,114.98973305954824,2018-06-10,10,4,6,2018
1553,169,2200000,22,0,6,3.54,100000.0,22,621.4689265536723,2018-06-10,10,4,6,2018
1556,214,675000,27,0,3,3.21,25000.0,27,841.1214953271028,2018-06-10,10,4,6,2018
1556,486,600000,13,0,1,4.64,46153.84615384616,13,280.1724137931035,2018-06-10,10,4,6,2018
1556,247,520000,9,0,1,2.39,57777.77777777778,9,376.5690376569037,2018-06-10,10,4,6,2018
1556,479,480000,6,0,2,1.78,80000.0,6,337.07865168539325,2018-06-10,10,4,6,2018
1572,34,18660000,314,0,4,56.07,59426.75159235669,314,560.0142678794364,2018-06-10,10,4,6,2018
1559,513,3480000,58,0,1,23.48,60000.0,58,247.01873935264047,2018-06-10,10,4,6,2018
1563,531,180000,3,0,1,3.66,60000.0,3,81.9672131147541,2018-06-10,10,4,6,2018
1556,142,750000,8,0,6,3.2,93750.0,8,250.0,2018-06-10,10,4,6,2018
1572,61,900000,18,0,7,2.57,50000.0,18,700.3891050583659,2018-06-10,10,4,6,2018
1572,184,880000,11,0,5,1.13,80000.0,11,973.4513274336284,2018-06-10,10,4,6,2018
1575,73,15600000,195,0,5,32.55,80000.0,195,599.0783410138249,2018-06-10,10,4,6,2018
1575,39,15120000,252,0,4,36.63,60000.0,252,687.9606879606879,2018-06-10,10,4,6,2018
1572,486,100000,4,0,1,1.43,25000.0,4,279.72027972027973,2018-06-10,10,4,6,2018
1572,490,210000,3,0,3,0.2,70000.0,3,1500.0,2018-06-10,10,4,6,2018
1553,522,13440000,168,0,5,39.53,80000.0,168,424.9936756893499,2018-06-10,10,4,6,2018
1572,492,240000,4,0,1,1.92,60000.0,4,208.3333333333333,2018-06-10,10,4,6,2018
1572,474,900000,9,1,1,22.5,100000.0,8,40.0,2018-06-10,10,4,6,2018
1553,529,2640000,23,0,4,12.3,114782.60869565218,23,186.9918699186992,2018-06-10,10,4,6,2018
1556,191,800000,16,0,3,1.01,50000.0,16,1584.1584158415842,2018-06-10,10,4,6,2018
1556,476,850000,17,0,1,3.13,50000.0,17,543.1309904153354,2018-06-10,10,4,6,2018
1553,187,2160000,27,0,7,1.4,80000.0,27,1928.571428571429,2018-06-10,10,4,6,2018
1553,430,2100000,21,0,2,10.19,100000.0,21,206.08439646712463,2018-06-10,10,4,6,2018
1553,194,2000000,40,0,4,2.04,50000.0,40,1960.7843137254904,2018-06-10,10,4,6,2018
1553,61,1900000,38,0,7,1.7,50000.0,38,2235.294117647059,2018-06-10,10,4,6,2018
1553,534,1260000,18,0,3,11.76,70000.0,18,153.0612244897959,2018-06-10,10,4,6,2018
1553,557,1170000,20,0,2,0.0,58500.0,20,-2.0,2018-06-10,10,4,6,2018
1553,415,1120000,16,0,2,2.61,70000.0,16,613.0268199233717,2018-06-10,10,4,6,2018
1556,528,840000,12,0,1,3.18,70000.0,12,377.3584905660377,2018-06-10,10,4,6,2018
1553,155,1040000,16,0,3,5.56,65000.0,16,287.7697841726619,2018-06-10,10,4,6,2018
1553,553,840000,28,0,1,28.0,30000.0,28,100.0,2018-06-10,10,4,6,2018
1553,414,800000,10,0,3,2.31,80000.0,10,432.9004329004329,2018-06-10,10,4,6,2018
1553,528,720000,6,0,2,6.25,120000.0,6,96.0,2018-06-10,10,4,6,2018
1569,304,32160000,402,0,5,53.03,80000.0,402,758.0614746369979,2018-06-10,10,4,6,2018
1569,448,61409998,769,0,9,44.97,79856.9544863459,769,1710.0289081609965,2018-06-10,10,4,6,2018
1481,489,560000,7,0,1,17.5,80000.0,7,40.0,2018-06-10,10,4,6,2018
1481,519,2030000,43,0,3,5.69,47209.3023255814,43,755.7117750439367,2018-06-10,10,4,6,2018
1553,464,990000,11,0,2,1.55,90000.0,11,709.6774193548387,2018-06-10,10,4,6,2018
1553,266,16400000,205,0,5,25.79,80000.0,205,794.881737107406,2018-06-10,10,4,6,2018
1569,450,11360000,142,0,3,40.8,80000.0,142,348.03921568627453,2018-06-10,10,4,6,2018
1553,163,17570000,143,0,5,9.11,122867.13286713288,143,1569.703622392975,2018-06-10,10,4,6,2018
1576,194,800000,16,0,2,1.93,50000.0,16,829.0155440414509,2018-06-10,10,4,6,2018
1576,168,560000,7,0,6,0.58,80000.0,7,1206.896551724138,2018-06-10,10,4,6,2018
1569,210,2200000,22,0,3,10.63,100000.0,22,206.96142991533395,2018-06-10,10,4,6,2018
1569,431,2820000,47,0,7,17.34,60000.0,47,271.04959630911185,2018-06-10,10,4,6,2018
1569,262,2950000,59,0,3,12.22,50000.0,59,482.8150572831424,2018-06-10,10,4,6,2018
1576,475,6615000,108,0,6,12.41,61250.0,108,870.2659145850121,2018-06-10,10,4,6,2018
1569,56,4450000,89,0,3,38.03,50000.0,89,234.02576912963448,2018-06-10,10,4,6,2018
1569,34,4620000,77,0,3,23.33,60000.0,77,330.04714959279903,2018-06-10,10,4,6,2018
1569,352,6880000,86,0,3,27.22,80000.0,86,315.9441587068332,2018-06-10,10,4,6,2018
1569,72,7440000,124,0,12,11.95,60000.0,124,1037.6569037656905,2018-06-10,10,4,6,2018
1569,546,7440000,93,0,3,47.69,80000.0,93,195.00943594044875,2018-06-10,10,4,6,2018
1569,489,7600000,95,0,4,65.52,80000.0,95,144.99389499389503,2018-06-10,10,4,6,2018
1569,524,7920000,99,0,5,74.44,80000.0,99,132.99301450832886,2018-06-10,10,4,6,2018
1569,485,8080000,101,0,5,43.91,80000.0,101,230.0159416989296,2018-06-10,10,4,6,2018
1569,518,1800000,15,0,4,6.0,120000.0,15,250.0,2018-06-10,10,4,6,2018
1553,89,44080000,551,0,8,45.92,80000.0,551,1199.9128919860627,2018-06-10,10,4,6,2018
1576,35,36050000,721,0,6,71.96,50000.0,721,1001.945525291829,2018-06-10,10,4,6,2018
1576,262,41950000,841,0,6,43.8,49881.09393579073,841,1920.0913242009133,2018-06-10,10,4,6,2018
1576,513,42240000,704,0,6,52.93,60000.0,704,1330.058567919894,2018-06-10,10,4,6,2018
1572,452,5850000,39,0,3,18.57,150000.0,39,210.016155088853,2018-06-10,10,4,6,2018
1576,489,169200000,2127,9,35,66.28,79548.66008462623,2118,3209.1128545564275,2018-06-10,10,4,6,2018
1576,266,137360000,1717,0,9,29.28,80000.0,1717,5864.071038251366,2018-06-10,10,4,6,2018
1576,450,120320000,1522,2,7,89.53,79053.87647831801,1520,1699.988830559589,2018-06-10,10,4,6,2018
1576,352,114800000,1438,0,9,58.22,79833.10152990265,1438,2469.941600824459,2018-06-10,10,4,6,2018
1576,51,114240000,1904,0,15,43.45,60000.0,1904,4382.04833141542,2018-06-10,10,4,6,2018
1576,344,110800000,1395,0,7,74.88,79426.52329749103,1395,1862.9807692307693,2018-06-10,10,4,6,2018
1569,429,8400000,140,0,3,33.1,60000.0,140,422.9607250755287,2018-06-10,10,4,6,2018
1576,73,91360000,1146,0,8,46.97,79720.76788830715,1146,2439.855226740473,2018-06-10,10,4,6,2018
1576,72,68340000,1147,0,7,43.12,59581.51700087184,1147,2660.018552875696,2018-06-10,10,4,6,2018
1576,70,61040000,872,33,12,19.91,70000.0,839,4379.708689100954,2018-06-10,10,4,6,2018
1576,39,59880000,998,0,6,30.19,60000.0,998,3305.7303742961244,2018-06-10,10,4,6,2018
1576,445,54480000,908,0,16,60.15,60000.0,908,1509.559434746467,2018-06-10,10,4,6,2018
1576,34,53460000,891,0,6,33.0,60000.0,891,2700.0,2018-06-10,10,4,6,2018
1576,163,49610000,393,0,6,23.12,126234.09669211195,393,1699.8269896193772,2018-06-10,10,4,6,2018
1576,522,45440000,568,1,10,60.36,80000.0,567,941.0205434062292,2018-06-10,10,4,6,2018
1576,71,86480000,1085,0,4,74.32,79705.06912442396,1085,1459.9031216361682,2018-06-10,10,4,6,2018
1553,513,16620000,277,0,3,39.8,60000.0,277,695.9798994974875,2018-06-10,10,4,6,2018
1569,71,13520000,169,0,3,23.57,80000.0,169,717.0131523122614,2018-06-10,10,4,6,2018
1553,33,11040000,184,0,7,7.51,60000.0,184,2450.0665778961384,2018-06-10,10,4,6,2018
1553,52,24780000,407,0,7,17.41,60884.52088452088,407,2337.736932797243,2018-06-10,10,4,6,2018
1553,73,24080000,301,0,6,24.24,80000.0,301,1241.7491749174917,2018-06-10,10,4,6,2018
1556,507,1140000,19,0,1,10.44,60000.0,19,181.9923371647509,2018-06-10,10,4,6,2018
1556,324,980000,14,0,3,2.27,70000.0,14,616.7400881057268,2018-06-10,10,4,6,2018
1556,503,960000,12,0,2,12.12,80000.0,12,99.00990099009904,2018-06-10,10,4,6,2018
1556,556,960000,8,0,3,1.3,120000.0,8,615.3846153846154,2018-06-10,10,4,6,2018
1556,472,910000,13,0,1,4.51,70000.0,13,288.24833702882484,2018-06-10,10,4,6,2018
1556,390,900000,9,0,2,14.29,100000.0,9,62.98110566829951,2018-06-10,10,4,6,2018
1556,455,880000,11,0,2,4.3,80000.0,11,255.8139534883721,2018-06-10,10,4,6,2018
1553,51,23040000,384,0,5,13.22,60000.0,384,2904.689863842663,2018-06-10,10,4,6,2018
1553,35,22800000,459,0,4,69.55,49673.202614379086,459,659.9568655643421,2018-06-10,10,4,6,2018
1553,72,21900000,369,0,4,33.01,59349.59349593496,369,1117.8430778551954,2018-06-10,10,4,6,2018
1553,210,21400000,214,0,6,8.68,100000.0,214,2465.437788018433,2018-06-10,10,4,6,2018
1553,485,20640000,258,0,4,48.59,80000.0,258,530.9734513274336,2018-06-10,10,4,6,2018
1553,57,19620000,327,0,6,16.03,60000.0,327,2039.9251403618216,2018-06-10,10,4,6,2018
1553,34,25500000,425,0,4,46.2,60000.0,425,919.9134199134198,2018-06-10,10,4,6,2018
1553,417,26065000,434,0,3,37.48,60057.60368663594,434,1157.9509071504804,2018-06-10,10,4,6,2018
1553,431,27780000,463,0,12,46.16,60000.0,463,1003.0329289428076,2018-06-10,10,4,6,2018
1553,450,30000000,375,0,4,72.96,80000.0,375,513.9802631578948,2018-06-10,10,4,6,2018
1553,39,10860000,181,0,4,26.31,60000.0,181,687.9513492968454,2018-06-10,10,4,6,2018
1553,182,8730000,117,0,3,6.87,74615.38461538461,117,1703.0567685589522,2018-06-10,10,4,6,2018
1553,380,7900000,82,0,4,5.19,96341.46341463414,82,1579.9614643545278,2018-06-10,10,4,6,2018
1553,196,5000000,50,0,3,5.71,100000.0,50,875.6567425569177,2018-06-10,10,4,6,2018
1553,172,4700000,47,0,6,3.56,100000.0,47,1320.2247191011236,2018-06-10,10,4,6,2018
1553,474,4480000,46,0,3,53.49,97391.30434782608,46,85.99738268835296,2018-06-10,10,4,6,2018
1553,427,4320000,54,0,4,13.78,80000.0,54,391.87227866473154,2018-06-10,10,4,6,2018
1569,344,21040000,263,0,3,32.83,80000.0,263,801.0965580261957,2018-06-10,10,4,6,2018
1553,181,3780000,39,0,7,1.31,96923.07692307692,39,2977.099236641221,2018-06-10,10,4,6,2018
1569,163,1440000,14,0,3,10.37,102857.14285714286,14,135.00482160077146,2018-06-10,10,4,6,2018
1569,556,1320000,11,0,2,5.61,120000.0,11,196.078431372549,2018-06-10,10,4,6,2018
1553,518,12720000,158,0,13,11.62,80506.32911392405,158,1359.724612736661,2018-06-10,10,4,6,2018
1553,489,39280000,494,4,16,53.01,79514.17004048583,490,931.899641577061,2018-06-10,10,4,6,2018
1553,546,38160000,477,0,5,52.13,80000.0,477,915.0201419528104,2018-06-10,10,4,6,2018
1553,524,34960000,449,2,8,42.84,77861.91536748329,447,1048.0859010270774,2018-06-10,10,4,6,2018
1553,304,33200000,415,0,4,61.03,80000.0,415,679.9934458463051,2018-06-10,10,4,6,2018
1569,98,9120000,152,0,6,13.69,60000.0,152,1110.299488677867,2018-06-10,10,4,6,2018
1572,64,5500000,110,0,5,6.88,50000.0,110,1598.8372093023256,2018-06-10,10,4,6,2018
1575,306,3540000,59,0,8,1.74,60000.0,59,3390.8045977011498,2018-06-10,10,4,6,2018
1572,338,380000,6,0,2,1.22,63333.333333333336,6,491.8032786885246,2018-06-10,10,4,6,2018
1572,201,3290000,47,0,4,3.71,70000.0,47,1266.8463611859838,2018-06-10,10,4,6,2018
1572,185,3600000,45,0,12,1.01,80000.0,45,4455.445544554455,2018-06-10,10,4,6,2018
1575,448,91410000,1144,0,9,57.72,79903.84615384616,1144,1981.981981981982,2018-06-10,10,4,6,2018
1572,247,7040000,129,0,2,23.37,54573.64341085271,129,551.98973042362,2018-06-10,10,4,6,2018
1563,250,80000,1,0,4,0.05,80000.0,1,2000.0,2018-06-10,10,4,6,2018
1575,181,120000,1,0,3,0.21,120000.0,1,476.1904761904762,2018-06-10,10,4,6,2018
1572,496,1900000,38,5,3,8.84,50000.0,33,429.86425339366514,2018-06-10,10,4,6,2018
1575,466,420000,7,0,4,1.02,60000.0,7,686.2745098039215,2018-06-10,10,4,6,2018
1575,285,550000,11,0,3,2.29,50000.0,11,480.349344978166,2018-06-10,10,4,6,2018
1575,390,600000,6,0,5,2.14,100000.0,6,280.3738317757009,2018-06-10,10,4,6,2018
1575,359,720000,12,0,2,2.86,60000.0,12,419.5804195804196,2018-06-10,10,4,6,2018
1575,501,1080000,20,0,2,4.98,54000.0,20,401.6064257028112,2018-06-10,10,4,6,2018
1575,248,1190000,17,0,3,0.82,70000.0,17,2073.1707317073174,2018-06-10,10,4,6,2018
1572,529,2160000,18,0,3,12.68,120000.0,18,141.9558359621451,2018-06-10,10,4,6,2018
1572,196,2100000,21,0,4,1.97,100000.0,21,1065.989847715736,2018-06-10,10,4,6,2018
1572,307,3120000,39,0,4,8.44,80000.0,39,462.08530805687207,2018-06-10,10,4,6,2018
1572,174,2800000,40,0,8,1.53,70000.0,40,2614.37908496732,2018-06-10,10,4,6,2018
1572,454,2760000,46,0,2,7.67,60000.0,46,599.7392438070405,2018-06-10,10,4,6,2018
1572,528,800000,10,0,2,2.35,80000.0,10,425.531914893617,2018-06-10,10,4,6,2018
1575,452,2400000,16,0,4,5.71,150000.0,16,280.21015761821366,2018-06-10,10,4,6,2018
1575,180,2880000,36,0,4,4.92,80000.0,36,731.7073170731708,2018-06-10,10,4,6,2018
1575,183,3400000,34,0,6,1.26,100000.0,34,2698.4126984126983,2018-06-10,10,4,6,2018
1575,556,3480000,29,0,3,3.65,120000.0,29,794.5205479452054,2018-06-10,10,4,6,2018
1575,474,4320000,45,0,2,56.25,96000.0,45,80.0,2018-06-10,10,4,6,2018
1575,485,14320000,179,0,3,58.5,80000.0,179,305.98290598290595,2018-06-10,10,4,6,2018
1575,427,4720000,59,0,3,20.49,80000.0,59,287.9453391898487,2018-06-10,10,4,6,2018
1572,430,1100000,11,0,1,14.47,100000.0,11,76.01935038009675,2018-06-10,10,4,6,2018
1493,513,1380000,23,0,1,9.27,60000.0,23,248.11218985976268,2018-06-10,10,4,6,2018
1575,518,4800000,55,0,7,6.8,87272.72727272728,55,808.8235294117646,2018-06-10,10,4,6,2018
1575,431,5280000,88,0,9,27.24,60000.0,88,323.0543318649045,2018-06-10,10,4,6,2018
1572,162,2340000,39,0,7,0.57,60000.0,39,6842.105263157896,2018-06-10,10,4,6,2018
1572,556,2400000,20,0,3,6.8,120000.0,20,294.11764705882354,2018-06-10,10,4,6,2018
1572,223,2450000,35,0,8,2.0,70000.0,35,1750.0,2018-06-10,10,4,6,2018
1572,165,2480000,31,0,3,4.7,80000.0,31,659.5744680851063,2018-06-10,10,4,6,2018
1572,62,2640000,66,0,6,6.88,40000.0,66,959.3023255813954,2018-06-10,10,4,6,2018
1493,230,750000,15,0,4,2.18,50000.0,15,688.0733944954128,2018-06-10,10,4,6,2018
1575,166,2240000,28,0,4,2.95,80000.0,28,949.1525423728812,2018-06-10,10,4,6,2018
1572,194,1150000,23,0,3,2.11,50000.0,23,1090.047393364929,2018-06-10,10,4,6,2018
1572,321,1600000,32,0,2,3.67,50000.0,32,871.9346049046322,2018-06-10,10,4,6,2018
1572,314,2170000,31,0,4,3.21,70000.0,31,965.7320872274144,2018-06-10,10,4,6,2018
1572,222,2240000,28,0,5,3.12,80000.0,28,897.4358974358975,2018-06-10,10,4,6,2018
1572,243,2280000,38,0,8,2.54,60000.0,38,1496.0629921259842,2018-06-10,10,4,6,2018
1559,518,840000,14,0,2,10.77,60000.0,14,129.9907149489322,2018-06-10,10,4,6,2018
1559,427,2960000,37,0,2,19.27,80000.0,37,192.008303061754,2018-06-10,10,4,6,2018
1575,515,350000,7,0,2,0.67,50000.0,7,1044.776119402985,2018-06-10,10,4,6,2018
1572,291,6150000,96,0,6,9.14,64062.5,96,1050.328227571116,2018-06-10,10,4,6,2018
1563,277,200000,2,0,1,2.5,100000.0,2,80.0,2018-06-10,10,4,6,2018
1563,381,240000,4,0,4,0.59,60000.0,4,677.9661016949153,2018-06-10,10,4,6,2018
1572,513,6060000,101,0,2,20.36,60000.0,101,496.0707269155207,2018-06-10,10,4,6,2018
1572,181,6000000,61,0,6,4.25,98360.65573770492,61,1435.2941176470588,2018-06-10,10,4,6,2018
1563,238,360000,6,0,3,0.97,60000.0,6,618.5567010309279,2018-06-10,10,4,6,2018
1559,214,425000,17,0,5,2.36,25000.0,17,720.3389830508474,2018-06-10,10,4,6,2018
1559,481,540000,9,0,3,0.74,60000.0,9,1216.2162162162165,2018-06-10,10,4,6,2018
1576,304,183680000,2303,0,14,70.45,79756.83890577508,2303,3268.9850958126326,2018-06-10,10,4,6,2018
1575,504,350000,5,0,4,0.62,70000.0,5,806.4516129032259,2018-06-10,10,4,6,2018
1575,526,400000,5,0,2,0.91,80000.0,5,549.4505494505495,2018-06-10,10,4,6,2018
1559,310,770000,11,0,3,0.81,70000.0,11,1358.0246913580247,2018-06-10,10,4,6,2018
1563,254,420000,6,0,2,1.21,70000.0,6,495.86776859504135,2018-06-10,10,4,6,2018
1572,292,2120000,53,0,6,4.85,40000.0,53,1092.7835051546392,2018-06-10,10,4,6,2018
1572,238,2100000,35,0,4,4.25,60000.0,35,823.5294117647059,2018-06-10,10,4,6,2018
1572,553,1650000,55,0,1,55.0,30000.0,55,100.0,2018-06-10,10,4,6,2018
1572,467,1650000,33,0,2,4.13,50000.0,33,799.0314769975787,2018-06-10,10,4,6,2018
1572,415,1750000,25,0,2,3.72,70000.0,25,672.0430107526881,2018-06-10,10,4,6,2018
1563,237,120000,2,0,3,0.2,60000.0,2,1000.0,2018-06-10,10,4,6,2018
1563,532,140000,2,0,1,0.67,70000.0,2,298.5074626865671,2018-06-10,10,4,6,2018
1572,253,1260000,36,0,5,1.82,35000.0,36,1978.0219780219784,2018-06-10,10,4,6,2018
1559,524,8480000,106,0,3,29.94,80000.0,106,354.04141616566466,2018-06-10,10,4,6,2018
1572,365,2030000,29,0,12,0.78,70000.0,29,3717.948717948717,2018-06-10,10,4,6,2018
1572,456,1920000,24,0,2,12.31,80000.0,24,194.9634443541836,2018-06-10,10,4,6,2018
1563,231,850000,17,0,7,0.47,50000.0,17,3617.021276595745,2018-06-10,10,4,6,2018
1563,341,450000,9,0,4,2.05,50000.0,9,439.0243902439025,2018-06-10,10,4,6,2018
1572,144,1760000,22,0,10,4.31,80000.0,22,510.4408352668214,2018-06-10,10,4,6,2018
1563,152,400000,5,0,2,1.12,80000.0,5,446.4285714285713,2018-06-10,10,4,6,2018
1559,115,200000,4,0,1,4.55,50000.0,4,87.91208791208791,2018-06-10,10,4,6,2018
1559,304,11680000,146,0,1,85.88,80000.0,146,170.00465766185374,2018-06-10,10,4,6,2018
1564,55,320000,48,0,4,4.44,6666.666666666667,48,1081.081081081081,2018-06-10,10,4,6,2018
1575,528,2160000,18,0,3,7.83,120000.0,18,229.8850574712644,2018-06-10,10,4,6,2018
1572,432,3520000,47,0,4,3.85,74893.6170212766,47,1220.7792207792209,2018-06-10,10,4,6,2018
1575,71,25440000,318,0,3,29.04,80000.0,318,1095.0413223140497,2018-06-10,10,4,6,2018
1575,32,22500000,375,0,14,5.7,60000.0,375,6578.947368421052,2018-06-10,10,4,6,2018
1575,464,1260000,25,0,2,3.52,50400.0,25,710.2272727272727,2018-06-10,10,4,6,2018
1575,276,1500000,25,0,4,1.56,60000.0,25,1602.5641025641023,2018-06-10,10,4,6,2018
1575,50,1560000,26,0,3,4.87,60000.0,26,533.8809034907597,2018-06-10,10,4,6,2018
1575,380,1560000,18,0,2,9.0,86666.66666666667,18,200.0,2018-06-10,10,4,6,2018
1575,430,1600000,16,0,2,8.89,100000.0,16,179.97750281214846,2018-06-10,10,4,6,2018
1575,155,1840000,25,0,3,8.68,73600.0,25,288.0184331797236,2018-06-10,10,4,6,2018
1575,57,1980000,33,0,3,5.29,60000.0,33,623.8185255198488,2018-06-10,10,4,6,2018
1575,558,2000000,25,2,6,1.21,80000.0,23,2066.115702479339,2018-06-10,10,4,6,2018
1575,442,2100000,21,0,2,4.75,100000.0,21,442.1052631578948,2018-06-10,10,4,6,2018
1575,429,13140000,219,0,4,30.25,60000.0,219,723.9669421487603,2018-06-10,10,4,6,2018
1575,546,13360000,167,0,3,64.73,80000.0,167,257.99474741232814,2018-06-10,10,4,6,2018
1563,533,60000,1,0,1,0.91,60000.0,1,109.89010989010988,2018-06-10,10,4,6,2018
1575,522,14240000,178,0,4,50.42,80000.0,178,353.0345101150337,2018-06-10,10,4,6,2018
1575,450,36080000,459,0,5,47.27,78605.66448801743,459,971.01755870531,2018-06-10,10,4,6,2018
1575,489,43040000,540,0,16,59.15,79703.70370370371,540,912.9332206255284,2018-06-10,10,4,6,2018
1575,524,48160000,605,0,8,57.73,79603.30578512397,605,1047.981985103066,2018-06-10,10,4,6,2018
1572,380,900000,9,0,3,0.63,100000.0,9,1428.571428571429,2018-06-10,10,4,6,2018
1572,534,420000,6,0,3,3.92,70000.0,6,153.0612244897959,2018-06-10,10,4,6,2018
1572,504,440000,11,0,4,1.37,40000.0,11,802.9197080291971,2018-06-10,10,4,6,2018
1572,516,480000,6,0,1,5.13,80000.0,6,116.95906432748538,2018-06-10,10,4,6,2018
1572,495,540000,9,0,2,1.58,60000.0,9,569.620253164557,2018-06-10,10,4,6,2018
1572,251,560000,8,0,6,1.78,70000.0,8,449.43820224719104,2018-06-10,10,4,6,2018
1572,514,600000,6,0,3,1.29,100000.0,6,465.1162790697675,2018-06-10,10,4,6,2018
1575,529,5520000,56,2,4,16.62,98571.42857142857,54,336.9434416365824,2018-06-10,10,4,6,2018
1572,88,6360000,106,0,7,9.65,60000.0,106,1098.4455958549222,2018-06-10,10,4,6,2018
1575,262,5800000,116,0,3,24.32,50000.0,116,476.9736842105263,2018-06-10,10,4,6,2018
1511,455,1040000,13,0,3,1.24,80000.0,13,1048.3870967741937,2018-06-10,10,4,6,2018
1511,344,4240000,53,0,3,58.89,80000.0,53,89.99830191883173,2018-06-10,10,4,6,2018
1575,396,7100000,142,0,3,33.81,50000.0,142,419.9940845903579,2018-06-10,10,4,6,2018
1575,487,7140000,119,0,7,6.94,60000.0,119,1714.6974063400571,2018-06-10,10,4,6,2018
1575,98,16020000,267,0,7,8.67,60000.0,267,3079.584775086505,2018-06-10,10,4,6,2018
1575,266,8800000,110,0,4,16.87,80000.0,110,652.0450503852993,2018-06-10,10,4,6,2018
1575,72,17760000,296,0,5,17.46,60000.0,296,1695.3035509736542,2018-06-10,10,4,6,2018
1575,513,6600000,110,0,2,25.29,60000.0,110,434.954527481218,2018-06-10,10,4,6,2018
1575,196,2100000,21,0,2,17.5,100000.0,21,120.0,2018-06-10,10,4,6,2018
1563,397,50000,2,0,3,0.2,25000.0,2,1000.0,2018-06-10,10,4,6,2018
1572,163,13320000,111,0,7,15.55,120000.0,111,713.8263665594855,2018-06-10,10,4,6,2018
1572,450,15920000,199,0,3,52.65,80000.0,199,377.96771130104463,2018-06-10,10,4,6,2018
1572,485,16400000,205,0,4,50.25,80000.0,205,407.9601990049751,2018-06-10,10,4,6,2018
1572,489,17440000,221,0,8,52.0,78914.02714932126,221,425.0,2018-06-10,10,4,6,2018
1572,73,18320000,229,0,5,46.73,80000.0,229,490.0492189171839,2018-06-10,10,4,6,2018
